X,Y,elevation,elev_units,log_elevation_km,NDVI,scale_NDVI,pop_dens,log_pop_dens
-121.3279364,45.2433622950222,607,meters,-0.499226487922639,163,0.638029379493706,8.57269287109375,2.1485819039171
-121.3279364,46.9753509544722,1669,meters,0.512224644679698,175,0.857849103893763,0.521807968616486,-0.650455634996181
-121.327936328402,48.6285371601325,471,meters,-0.752897184965719,202,1.35244348379389,2.96120357513428,1.08559579891226
-120.782726071313,35.7650317196477,216,meters,-1.53247687129797,87,-0.754162208373321,31.9695682525635,3.46478445821245
-120.8279364,37.449352221659,34,meters,-3.38139475436598,145,0.308299792893621,80.5945053100586,4.38943047485696
-120.8279364,39.1813621725817,1033,meters,0.0324671901375014,203,1.37076179416056,9.20099067687988,2.21931116052723
-120.8279364,40.9133679815211,1823,meters,0.600483495696526,136,0.143434999593578,3.80387496948242,1.33602027597326
-120.8279364,42.6453693440379,2054,meters,0.719789111506366,171,0.784575862427077,0.675642192363739,-0.392091644305594
-120.8279364,44.3773659200251,986,meters,-0.0140989243795016,130,0.0335251373935495,2.47832155227661,0.907581537611974
-120.8279364,46.1093573253702,1264,meters,0.234281295724666,186,1.05935051792715,29.4212989807129,3.38171886717998
-120.8279364,47.8413431215344,842,meters,-0.17197526473981,203,1.37076179416056,17.3770542144775,2.85515061263382
-120.248196849089,34.9031072116029,411,meters,-0.889162064485903,120,-0.149657966273165,66.9902648925781,4.20454730872311
-120.3279364,36.5833457800174,59,meters,-2.83021783507642,93,-0.644252346173293,20.0269813537598,2.99708043206777
-120.3279364,38.3153576970414,1361,meters,0.308219723669329,205,1.40739841489391,24.7434825897217,3.20856212462913
-120.3279364,40.0473656130769,2007,meters,0.696641069814201,174,0.839530793527091,3.80387496948242,1.33602027597326
-120.3279364,41.7793692389143,1801,meters,0.588342066193819,179,0.931122345360449,0.980197131633759,-0.0200015728180936
-120.3279364,43.5113682532122,1471,meters,0.385942441619301,97,-0.570979104706607,0.208609163761139,-1.56729280755706
-120.3279364,45.2433622950224,923,meters,-0.0801260444792849,122,-0.113021345539822,1.39651417732239,0.33397925839051
-120.3279364,46.9753509544721,598,meters,-0.514164525031505,122,-0.113021345539822,29.4212989807129,3.38171886717998
-120.327936401708,48.6285385112372,1487,meters,0.396760667478018,184,1.02271389719381,0.699979603290558,-0.356704082519602
-119.86813015645,34.1944055560773,-496,meters,-6.90775527898214,254,2.3049956228608,100.29655456543,4.60813134308605
-119.8279364,35.7173383763922,115,meters,-2.16282315061889,76,-0.955663622406707,66.283576965332,4.1939421585936
-119.8279364,37.4493522216591,832,meters,-0.183922838160928,177,0.894485724627106,6.04748678207397,1.79964277781532
-119.8279364,39.1813621725817,1999,meters,0.692647055518263,140,0.216708241060264,71.1309280395508,4.26452223575086
-119.8279364,40.9133679815209,1676,meters,0.516410002059891,87,-0.754162208373321,0.0723197385668755,-2.62665817785393
-119.8279364,42.6453693440378,1385,meters,0.325700139639302,64,-1.17548334680676,0.0249194353818893,-3.69210724254712
-119.8279364,44.3773659200251,1708,meters,0.535323095366378,181,0.967758966093791,0.315861463546753,-1.15245156802107
-119.8279364,46.1093573253701,390,meters,-0.941608539858445,76,-0.955663622406707,45.6764831542969,3.82158357364266
-119.8279364,47.8413431215343,847,meters,-0.166054584330083,120,-0.149657966273165,10.3511037826538,2.33709315969217
-119.327596378057,34.8531430169909,1357,meters,0.305276380852732,93,-0.644252346173293,100.29655456543,4.60813134308605
-119.3279364,36.5833457800172,138,meters,-1.98050159382493,129,0.0152068270268781,160.167236328125,5.07621849641515
-119.3279364,38.3153576970414,2313,meters,0.838545383249302,134,0.106798378860235,7.42738723754883,2.00517414648897
-119.3279364,40.047365613077,1153,meters,0.142367241286922,43,-1.56016786450686,0.0723197385668755,-2.62665817785393
-119.3279364,41.7793692389141,1912,meters,0.64814981462921,97,-0.570979104706607,0.00509167043492198,-5.28014932250998
-119.3279364,43.5113682532123,1389,meters,0.328584063772207,96,-0.589297415073278,0.59086948633194,-0.526160121273493
-119.3279364,45.2433622950223,1197,meters,0.179818426575836,160,0.583074448393692,5.91795587539673,1.77799109795102
-119.3279364,46.9753509544722,324,meters,-1.12701176318981,159,0.56475613802702,45.6764831542969,3.82158357364266
-119.327936133976,48.6285373232174,832,meters,-0.183922838160928,164,0.656347689860377,4.53876352310181,1.5126546232191
-118.75161555244,34.2202803636808,533,meters,-0.629233854816292,110,-0.332841069939879,579.838500976563,6.36274961817488
-118.8279364,35.7173383763924,631,meters,-0.460449416440924,98,-0.552660794339936,30.0662460327148,3.40340314825986
-118.8279364,37.449352221659,3215,meters,1.16782735768958,75,-0.973981932773378,2.72578072547913,1.00275489184354
-118.8279364,39.1813621725817,1662,meters,0.508021696433256,62,-1.21211996754011,2.6373975276947,0.969792645988543
-118.8279364,40.9133679815209,1206,meters,0.187309098304994,51,-1.41362138157349,0.578010737895966,-0.548162832807641
-118.8279364,42.6453693440379,1643,meters,0.496523839055131,109,-0.35115938030655,0.025333484634757,-3.67562825495713
-118.8279364,44.3773659200252,1419,meters,0.349952398177906,179,0.931122345360449,0.630474984645844,-0.461281799787181
-118.8279364,46.1093573253703,216,meters,-1.53247687129797,176,0.876167414260434,8.4675989151001,2.13624698737762
-118.8279364,47.8413431215343,719,meters,-0.32989392126109,175,0.857849103893763,1.76017701625824,0.565414381411945
-118.456770514791,33.1750239179172,-1232,meters,-6.90775527898214,254,2.3049956228608,2734.65185546875,7.91375941442054
-118.3279364,34.8513300751616,757,meters,-0.278392025544688,68,-1.10221010534008,579.838500976563,6.36274961817488
-118.3279364,36.5833457800173,3674,meters,1.30128098679293,37,-1.67007772670689,2.53184080123901,0.928946627597101
-118.3279364,38.3153576970415,2127,meters,0.7547125362181,80,-0.882390380940021,0.452729612588882,-0.792460213406148
-118.3279364,40.0473656130772,1286,meters,0.251536625815428,52,-1.39530307120682,0.578010737895966,-0.548162832807641
-118.3279364,41.779369238914,1689,meters,0.524136637825663,91,-0.680888966906635,0.038140844553709,-3.2664695355388
-118.3279364,43.511368253212,1367,meters,0.312618557741813,108,-0.369477690673221,0.183418110013008,-1.69598697805333
-118.3279364,45.2433622950223,1268,meters,0.237440856015034,175,0.857849103893763,6.7712230682373,1.91268173061264
-118.3279364,46.975350954472,517,meters,-0.659712404473708,116,-0.22293120773985,8.4675989151001,2.13624698737762
-118.327936496723,48.6285381864319,1364,meters,0.31042155942127,204,1.38908010452723,2.04175806045532,0.713811231065436
-117.809785975964,34.0227209352213,287,meters,-1.24827306322252,91,-0.680888966906635,827.473571777344,6.71837716931202
-117.8279364,35.7173383763922,691,meters,-0.369615455214467,53,-1.37698476084015,6.7079553604126,1.90329418925972
-117.8279364,37.4493522216591,1602,meters,0.471252848646168,51,-1.41362138157349,0.0458880141377449,-3.08155132591261
-117.8279364,39.1813621725816,1890,meters,0.636576829071551,78,-0.919027001673364,0.0642363578081131,-2.74518590758679
-117.8279364,40.9133679815209,1306,meters,0.266969030854239,84,-0.809117139473335,1.55829167366028,0.443590140235161
-117.8279364,42.645369344038,1196,meters,0.17898265552844,68,-1.10221010534008,0.0603656060993671,-2.80733577167224
-117.8279364,44.3773659200253,1135,meters,0.126632650933366,121,-0.131339655906493,2.35136318206787,0.854995237451853
-117.8279364,46.1093573253704,1479,meters,0.391366183728663,199,1.29748855269388,11.3855514526367,2.43234513511358
-117.8279364,47.8413431215345,526,meters,-0.642454066244427,178,0.912804034993777,64.5327072143555,4.16717218387041
-117.161803285277,33.2152688588186,320,meters,-1.13943428318836,113,-0.277886138839864,827.473571777344,6.71837716931202
-117.3279364,34.8513300751618,774,meters,-0.25618340539241,51,-1.41362138157349,305.244415283203,5.72111281727293
-117.3279364,36.5833457800173,852,meters,-0.160168752152821,45,-1.52353124377352,0.0296120047569275,-3.51957543375941
-117.3279364,38.3153576970414,1651,meters,0.501381164937991,48,-1.46857631267351,0.605343699455261,-0.501958883984872
-117.3279364,40.0473656130771,1502,meters,0.406797553341943,72,-1.02893686387339,1.55829167366028,0.443590140235161
-117.3279364,41.7793692389143,1902,meters,0.642905964123199,91,-0.680888966906635,0.302984625101089,-1.19407321700083
-117.3279364,43.5113682532121,905,meters,-0.0998203352822109,74,-0.992300243140049,1.02242958545685,0.022181741484636
-117.327936399999,45.243362295022,2195,meters,0.786182046527135,80,-0.882390380940021,1.70295751094818,0.532366451837997
-117.3279364,46.975350954472,739,meters,-0.302457358033935,217,1.62721813929396,11.3855514526367,2.43234513511358
-117.327938321323,48.6285348177132,859,meters,-0.151986356997882,210,1.49898996672726,5.84651660919189,1.76584603247197
-116.824073739003,32.6532553977081,243,meters,-1.41469383564159,96,-0.589297415073278,186.310317993164,5.22741365982681
-116.8279364,33.9853209223272,1284,meters,0.249980205267769,96,-0.589297415073278,91.3559036254883,4.51476290717794
-116.8279364,35.7173383763922,748,meters,-0.29035230100766,47,-1.48689462304018,1.1627448797226,0.150783485519684
-116.8279364,37.4493522216591,1708,meters,0.535323095366378,51,-1.41362138157349,0.00295529793947935,-5.8241558076637
-116.8279364,39.1813621725817,2351,meters,0.854840769557932,119,-0.167976276639836,0.0603673309087753,-2.80730719936296
-116.8279364,40.9133679815208,1650,meters,0.500775287912489,82,-0.845753760206678,0.875658094882965,-0.132779566878665
-116.8279364,42.6453693440377,1842,meters,0.610851937833115,109,-0.35115938030655,0.148353651165962,-1.90815632071156
-116.8279364,44.3773659200254,867,meters,-0.142716302201595,121,-0.131339655906493,6.3686466217041,1.85138698574004
-116.8279364,46.1093573253702,1475,meters,0.388657989791783,203,1.37076179416056,7.92774343490601,2.07036843461024
-116.8279364,47.8413431215345,683,meters,-0.381260419411347,191,1.15094206976051,22.6752319335938,3.1212732245528
-116.327974113449,33.122027738133,429,meters,-0.84629836005412,50,-1.43193969194016,91.3559036254883,4.51476290717794
-116.3279364,34.8513300751617,1026,meters,0.0256677467485778,47,-1.48689462304018,11.9016227722168,2.47667475823347
-116.3279364,36.5833457800172,802,meters,-0.220646671115623,47,-1.48689462304018,3.08360981941223,1.12610092999673
-116.3279364,38.3153576970415,1683,meters,0.520577915208669,58,-1.28539320900679,0.0122104473412037,-4.40546335424943
-116.327936400001,40.0473656130771,1803,meters,0.58945194422118,73,-1.01061855350672,0.875658094882965,-0.132779566878665
-116.3279364,41.7793692389142,1673,meters,0.514618422004687,119,-0.167976276639836,0.134063109755516,-2.00944462157725
-116.3279364,43.5113682532122,850,meters,-0.162518929497775,143,0.271663172160278,89.8433990478516,4.4980681441741
-116.327936400001,45.2433622950222,1069,meters,0.0667236320429081,204,1.38908010452723,0.939858973026276,-0.0620254436689691
-116.3279364,46.9753509544721,1112,meters,0.106160195828391,215,1.59058151856062,7.92774343490601,2.07036843461024
-116.3279372022,48.6285371328994,695,meters,-0.363843433417345,209,1.48067165636059,6.86740922927856,1.9267869214669
-115.859068861078,32.6943027919097,66,meters,-2.71810053695571,39,-1.63344110597355,114.20719909668,4.73801433461049
-115.8279364,33.9853209223272,859,meters,-0.151986356997882,44,-1.54184955414019,2.73617744445801,1.00656185308784
-115.8279364,35.7173383763924,1207,meters,0.188137942115395,53,-1.37698476084015,12.671462059021,2.53935238302051
-115.8279364,37.4493522216591,1744,meters,0.556181325486788,68,-1.10221010534008,0.176636159420013,-1.73366325854365
-115.8279364,39.1813621725816,1989,meters,0.687631999871835,67,-1.12052841570675,0.113703683018684,-2.17415948632561
-115.8279364,40.9133679815211,1990,meters,0.688134638736401,96,-0.589297415073278,4.15426063537598,1.4241344667153
-115.8279364,42.6453693440379,1178,meters,0.163818085229395,76,-0.955663622406707,0.360676795244217,-1.01977302570593
-115.8279364,44.3773659200253,1442,meters,0.366031038862757,207,1.44403503562725,0.319703727960587,-1.14036056217549
-115.8279364,46.1093573253703,895,meters,-0.110931560707282,212,1.5356265874606,0.635173976421356,-0.453856338998424
-115.8279364,47.8413431215344,1324,meters,0.280657457514817,218,1.64553644966063,1.2960512638092,0.259322152556122
-115.328567853387,33.1355055036462,39,meters,-3.24419363285249,55,-1.34034814010681,2.73617744445801,1.00656185308784
-115.3279364,34.8513300751617,716,meters,-0.334075112021491,53,-1.37698476084015,0.144220098853111,-1.93641468206101
-115.3279364,36.5833457800173,1482,meters,0.393392526873895,49,-1.45025800230683,241.530044555664,5.48699387345257
-115.3279364,38.3153576970414,1685,meters,0.521765563804325,62,-1.21211996754011,0.0866292789578438,-2.44611742635328
-115.3279364,40.047365613077,2197,meters,0.787092793402473,99,-0.534342483973264,4.15426063537598,1.4241344667153
-115.3279364,41.779369238914,2746,meters,1.01014530734578,137,0.161753309960249,0.0676279440522194,-2.69373400779499
-115.3279364,43.5113682532121,1751,meters,0.560187053303715,182,0.986077276460463,2.77331852912903,1.02004462809632
-115.327936399999,45.2433622950222,2204,meters,0.790273891290668,157,0.528119517293678,0.10409913957119,-2.26241156880181
-115.3279364,46.9753509544721,1444,meters,0.367417040470634,207,1.44403503562725,0.635173976421356,-0.453856338998424
-115.327936311809,48.628538197849,1257,meters,0.22872792960811,215,1.59058151856062,2.29020857810974,0.828642895562413
-114.620404700798,32.5801025627814,59,meters,-2.83021783507642,130,0.0335251373935495,48.257080078125,3.87654255439059
-114.8279364,33.985320922327,219,meters,-1.51868354916564,45,-1.52353124377352,4.03355836868286,1.39464895626648
-114.8279364,35.7173383763922,971,meters,-0.0294288106908122,53,-1.37698476084015,18.0517311096191,2.89324158653026
-114.8279364,37.4493522216591,1550,meters,0.438254930931155,58,-1.28539320900679,0.482509285211563,-0.72875511442647
-114.8279364,39.1813621725817,1988,meters,0.687129108234382,85,-0.790798829106664,1.05105137825012,0.0497909758095099
-114.8279364,40.9133679815209,1805,meters,0.590560591784844,66,-1.13884672607342,0.714410960674286,-0.33629690704834
-114.8279364,42.645369344038,967,meters,-0.0335567835288428,169,0.747939241693734,14.9997177124023,2.70803138175195
-114.8279364,44.3773659200253,2288,meters,0.827678073517551,133,0.0884800684935637,0.323044866323471,-1.12996406037966
-114.8279364,46.1093573253702,1729,meters,0.547543206701154,191,1.15094206976051,14.1738061904907,2.65139562670143
-114.8279364,47.8413431215343,1691,meters,0.525320069916443,165,0.674666000227049,5.4093542098999,1.68812971602899
-114.3279364,33.1193109243229,287,meters,-1.24827306322252,52,-1.39530307120682,4.03355836868286,1.39464895626648
-114.3279364,34.8513300751617,505,meters,-0.683196849706777,54,-1.35866645047348,10.5657844543457,2.35762089860462
-114.3279364,36.5833457800173,407,meters,-0.898942093539542,63,-1.19380165717343,13.2973709106445,2.58756633979586
-114.3279364,38.3153576970413,2428,meters,0.887067873197252,126,-0.0397481040731361,0.0324179381132126,-3.42904336391944
-114.3279364,40.047365613077,1860,meters,0.62057648772511,70,-1.06557348460674,0.714410960674286,-0.33629690704834
-114.3279364,41.7793692389141,1799,meters,0.587230954968396,98,-0.552660794339936,0.350331336259842,-1.04887589728476
-114.3279364,43.5113682532122,1756,meters,0.563038495212925,163,0.638029379493706,2.9517548084259,1.08239984381228
-114.3279364,45.2433622950222,1439,meters,0.363948427905231,150,0.399891344726978,0.19140037894249,-1.65338782011942
-114.3279364,46.9753509544722,1363,meters,0.309688152714396,198,1.27917024232721,14.1738061904907,2.65139562670143
-114.327937391861,48.6285364935946,1605,meters,0.473123756581979,175,0.857849103893763,13.6833572387695,2.61618029427651
-113.775476935341,32.4387926061884,228,meters,-1.4784096500277,45,-1.52353124377352,0.236065253615379,-1.44364701380491
-113.8279364,33.9853209223272,444,meters,-0.811930716549912,54,-1.35866645047348,0.616124987602234,-0.484305434078756
-113.8279364,35.7173383763923,1583,meters,0.459321780898875,103,-0.461069242506578,2.15878987312317,0.769547820776348
-113.8279364,37.449352221659,1747,meters,0.55790003115192,129,0.0152068270268781,26.1483879089355,3.26378754076877
-113.8279364,39.1813621725818,1814,meters,0.595534351692945,62,-1.21211996754011,0.0334305427968502,-3.39828534186321
-113.8279364,40.913367981521,1785,meters,0.579418415231602,100,-0.516024173606593,0.00661994609981775,-5.01766805108785
-113.8279364,42.6453693440376,1271,meters,0.239803992207317,203,1.37076179416056,4.84227848052979,1.57738537039565
-113.8279364,44.3773659200252,2098,meters,0.740984509974105,94,-0.625934035806621,0.153479337692261,-1.87418932888334
-113.8279364,46.1093573253702,1956,meters,0.670901571612626,159,0.56475613802702,4.52650213241577,1.50994948502919
-113.8279364,47.8413431215344,972,meters,-0.028399474521698,212,1.5356265874606,0.476632714271545,-0.74100907573414
-113.3279364,33.119310924323,222,meters,-1.50507789710986,60,-1.24875658827345,0.616124987602234,-0.484305434078756
-113.3279364,34.8513300751616,1387,meters,0.327143141332695,73,-1.01061855350672,0.320200562477112,-1.13880772177799
-113.3279364,36.5833457800173,1488,meters,0.3974329364109,63,-1.19380165717343,0.321939051151276,-1.13339303349275
-113.3279364,38.3153576970414,1825,meters,0.601579987034455,78,-0.919027001673364,0.186057448387146,-1.68169979066059
-113.3279364,40.0473656130773,1306,meters,0.266969030854239,35,-1.70671434744023,0.00661994609981775,-5.01766805108785
-113.3279364,41.7793692389142,1571,meters,0.451712359273484,92,-0.662570656539964,0.0489569865167141,-3.01681319257605
-113.3279364,43.5113682532123,1642,meters,0.495915011030236,89,-0.717525587639978,0.546385228633881,-0.604431005069969
-113.3279364,45.2433622950223,2172,meters,0.775648402071689,197,1.26085193196053,0.873450815677643,-0.135303458174052
-113.3279364,46.9753509544722,1309,meters,0.269263486927763,198,1.27917024232721,4.52650213241577,1.50994948502919
-113.327934683991,48.6285399178024,1669,meters,0.512224644679698,205,1.40739841489391,1.20126080513,0.183371676167218
-112.811149280311,32.3025946749964,524,meters,-0.646263594661095,54,-1.35866645047348,2.09283971786499,0.738521860438285
-112.8279364,33.9853209223271,734,meters,-0.309246250367621,66,-1.13884672607342,262.272735595703,5.56938493787788
-112.8279364,35.7173383763922,1899,meters,0.641327431830149,90,-0.699207277273307,1.03014028072357,0.0296949878451165
-112.8279364,37.4493522216591,2366,meters,0.861200765556195,181,0.967758966093791,2.09456038475037,0.739343691139942
-112.8279364,39.1813621725816,1388,meters,0.327863862084613,50,-1.43193969194016,0.986249029636383,-0.013846390714671
-112.8279364,40.9133679815208,1619,meters,0.481808674695498,80,-0.882390380940021,38.9354553222656,3.66190528338116
-112.8279364,42.6453693440379,1628,meters,0.487352267580348,153,0.454846275826992,11.5406856536865,2.44587867471237
-112.8279364,44.3773659200252,2940,meters,1.07840958135059,129,0.0152068270268781,0.190712213516235,-1.65698972272007
-112.8279364,46.1093573253702,1512,meters,0.413433277757341,135,0.125116689226907,9.1179141998291,2.21024107176991
-112.8279364,47.8413431215343,2298,meters,0.832039179426564,102,-0.47938755287325,0.484555631875992,-0.724523030969542
-112.193590401363,31.7738247685441,589,meters,-0.52932909533055,56,-1.32202982974013,2.36978363990784,0.86279865980162
-112.3279364,33.1193109243231,374,meters,-0.983499481567605,53,-1.37698476084015,262.272735595703,5.56938493787788
-112.3279364,34.8513300751617,1423,meters,0.352767319107715,83,-0.827435449840007,19.5019645690918,2.97051520762796
-112.3279364,36.5833457800173,2343,meters,0.851432159525659,162,0.619711069127035,1.29891586303711,0.261529965026563
-112.3279364,38.3153576970414,3056,meters,1.11710687130427,168,0.729620931327063,2.71206855773926,0.997711649161012
-112.3279364,40.0473656130771,1756,meters,0.563038495212925,86,-0.772480518739992,38.9354553222656,3.66190528338116
-112.3279364,41.7793692389141,1708,meters,0.535323095366378,121,-0.131339655906493,43.8651275634766,3.7811196436686
-112.3279364,43.5113682532123,1521,meters,0.419368013277156,192,1.16926038012718,13.8171691894531,2.62591196302041
-112.3279364,45.2433622950223,2188,meters,0.782987884559735,155,0.491482896560335,4.05273580551147,1.39939216059963
-112.3279364,46.9753509544722,1885,meters,0.633927820899974,169,0.747939241693734,9.1179141998291,2.21024107176991
-112.327931118822,48.6285844600553,1135,meters,0.126632650933366,126,-0.0397481040731361,1.11710202693939,0.110737856058502
-111.8279364,32.2533001087366,645,meters,-0.438504962186365,59,-1.26707489864012,48.4058380126953,3.87962042654558
-111.8279364,33.9853209223271,1254,meters,0.226338442210729,94,-0.625934035806621,233.003662109375,5.4510541706498
-111.8279364,35.7173383763924,2001,meters,0.693647055601596,77,-0.937345312040035,9.88095283508301,2.29060894790754
-111.827936400001,37.449352221659,1925,meters,0.654925967739748,76,-0.955663622406707,0.240171775221825,-1.42640088156184
-111.827936400001,39.1813621725818,1603,meters,0.471876873627416,83,-0.827435449840007,7.02132081985474,1.948951351316
-111.8279364,40.9133679815208,1898,meters,0.640800700187736,211,1.51730827709393,203.988754272461,5.31806486620933
-111.8279364,42.6453693440378,1682,meters,0.519983561550756,189,1.11430544902716,3.05133581161499,1.11557946575931
-111.8279364,44.377365920025,1935,meters,0.660107326481745,162,0.619711069127035,0.752399623394012,-0.284487682094978
-111.827936400001,46.1093573253702,1533,meters,0.427226599889677,112,-0.296204449206536,3.97654676437378,1.38041379553043
-111.8279364,47.8413431215344,1167,meters,0.154436353304419,160,0.583074448393692,9.76437568664551,2.27874062850553
-111.269005114806,31.6232275282758,1126,meters,0.118671529717499,70,-1.06557348460674,3.66160440444946,1.29790141323222
-111.3279364,33.1193109243231,519,meters,-0.655851395816248,62,-1.21211996754011,233.003662109375,5.4510541706498
-111.3279364,34.8513300751616,2198,meters,0.78754785598143,121,-0.131339655906493,8.23310470581055,2.10816318605524
-111.3279364,36.5833457800172,1880,meters,0.631271776841858,65,-1.15716503644009,2.80877709388733,1.0327491907147
-111.3279364,38.3153576970414,1943,meters,0.664233170395303,70,-1.06557348460674,0.939366579055786,-0.0625494829267503
-111.3279364,40.0473656130771,2254,meters,0.812706415617585,189,1.11430544902716,203.988754272461,5.31806486620933
-111.3279364,41.7793692389143,2161,meters,0.770571077524749,158,0.546437827660349,50.178337097168,3.91558340163206
-111.3279364,43.5113682532123,2016,meters,0.701115350209122,202,1.35244348379389,18.6622066497803,2.92650044404279
-111.3279364,45.2433622950222,2002,meters,0.694146680893029,185,1.04103220756048,13.0843381881714,2.57141595680246
-111.3279364,46.9753509544721,1410,meters,0.343589704390077,178,0.912804034993777,3.97654676437378,1.38041379553043
-111.327936400288,48.628590736207,1034,meters,0.0334347760862374,128,-0.0031114833397933,1.1129846572876,0.107045287191745
-110.8279364,32.2533001087368,777,meters,-0.25231492861449,67,-1.12052841570675,75.5883941650391,4.32530275506519
