X,Y,Year,AOU,SpeciesTotal,State,Genus_species,log_elevation_km,NDVI,scale_NDVI,pop_dens,log_pop_dens
-121.3533019,45.8331357,"2019","6070",49,Washing,Piranga_ludoviciana,-0.379797361359587,220,1.64533971472272,8.57269287109375,2.1485819039171
-120.25,45.9666667,"2019","6070",0,Washing,Piranga_ludoviciana,-0.170788320980282,141,0.111733397028601,1.39651417732239,0.33397925839051
-122.1426999,48.9733887,"2019","6070",26,Washing,Piranga_ludoviciana,-1.39836694235416,231,1.85887983490798,126.167961120605,4.83761404402946
-121.9026259,48.8336397,"2019","6070",14,Washing,Piranga_ludoviciana,0.0109399400383343,190,1.06295756876293,2.96120357513428,1.08559579891226
-120.1732639,48.5091787,"2019","6070",28,Washing,Piranga_ludoviciana,-0.427710717055484,161,0.499988161001796,0.699979603290558,-0.356704082519602
-118.7024229,48.2295047,"2019","6070",20,Washing,Piranga_ludoviciana,-0.401971218853909,180,0.868830186776332,2.04175806045532,0.713811231065436
-117.2723999,48.3856347,"2019","6070",36,Washing,Piranga_ludoviciana,-0.353821874956326,214,1.52886328553076,5.84651660919189,1.76584603247197
-122.1737439,47.9781527,"2019","6070",11,Washing,Piranga_ludoviciana,-6.90775527898214,185,0.96589387776963,599.818298339844,6.39662677325177
-121.0136489,47.2274587,"2019","6070",28,Washing,Piranga_ludoviciana,-0.141563564321787,201,1.27649768894819,17.7737922668457,2.87772502777447
-120.6802069,47.5534987,"2019","6070",21,Washing,Piranga_ludoviciana,-0.606969484318893,194,1.14060852155757,17.3770542144775,2.85515061263382
-118.8944699,47.7717347,"2019","6070",1,Washing,Piranga_ludoviciana,-0.398986142010455,127,-0.160044937752635,1.76017701625824,0.565414381411945
-117.7335889,47.0760577,"2019","6070",0,Washing,Piranga_ludoviciana,-0.558616287602339,152,0.325273517213859,64.5327072143555,4.16717218387041
-123.4427949,46.9561757,"2019","6070",9,Washing,Piranga_ludoviciana,-2.48891467118554,225,1.74240340571602,17.7028751373291,2.87372706352554
-121.5554509,46.4024557,"2019","6070",23,Washing,Piranga_ludoviciana,0.0305292050348228,215,1.54827602372942,0.521807968616486,-0.650455634996181
-120.5699539,46.9554377,"2019","6070",2,Washing,Piranga_ludoviciana,-0.723606388044654,167,0.616464590193755,29.4212989807129,3.38171886717998
-118.3682399,46.2373387,"2019","6070",0,Washing,Piranga_ludoviciana,-1.03282454813011,127,-0.160044937752635,8.4675989151001,2.13624698737762
-117.6770249,46.3340817,"2019","6070",20,Washing,Piranga_ludoviciana,-0.213193220461042,169,0.655290066591074,11.3855514526367,2.43234513511358
-121.4705739,48.1711937,"2019","6070",12,Washing,Piranga_ludoviciana,-0.583396316600826,231,1.85887983490798,2.96120357513428,1.08559579891226
-120.1583639,48.2516757,"2019","6070",39,Washing,Piranga_ludoviciana,-0.310609577095486,178,0.830004710379012,0.699979603290558,-0.356704082519602
-119.6633299,48.7556407,"2019","6070",6,Washing,Piranga_ludoviciana,-0.376877651256252,182,0.907655663173651,4.53876352310181,1.5126546232191
-123.4988999,47.9693587,"2019","6070",13,Washing,Piranga_ludoviciana,0.195566783543975,201,1.27649768894819,8.17831611633301,2.10148627567484
-120.6971899,47.2433867,"2019","6070",63,Washing,Piranga_ludoviciana,-0.138113302129634,198,1.21825947435221,17.3770542144775,2.85515061263382
-121.9808499,46.2535997,"2019","6070",23,Washing,Piranga_ludoviciana,-0.0232686269393543,215,1.54827602372942,0.521807968616486,-0.650455634996181
-121.9182969,46.7412427,"2019","6070",12,Washing,Piranga_ludoviciana,-0.243346258631729,215,1.54827602372942,0.521807968616486,-0.650455634996181
-119.3451239,46.9700517,"2019","6070",0,Washing,Piranga_ludoviciana,-1.06421086195078,159,0.461162684604477,45.6764831542969,3.82158357364266
-117.5889669,46.4670167,"2019","6070",4,Washing,Piranga_ludoviciana,-0.378336440719912,146,0.2087970880219,11.3855514526367,2.43234513511358
-121.1791839,48.2356347,"2019","6070",21,Washing,Piranga_ludoviciana,-0.131248286609954,212,1.49003780913344,2.96120357513428,1.08559579891226
-120.3033679,48.5322757,"2019","6070",30,Washing,Piranga_ludoviciana,-0.3051673867928,191,1.08237030696159,0.699979603290558,-0.356704082519602
-118.1161269,48.6756907,"2019","6070",3,Washing,Piranga_ludoviciana,-0.830113035633103,192,1.10178304516025,2.04175806045532,0.713811231065436
-117.8829919,48.8504757,"2019","6070",5,Washing,Piranga_ludoviciana,-0.569161200778954,201,1.27649768894819,5.84651660919189,1.76584603247197
-122.3002169,47.9220717,"2019","6070",5,Washing,Piranga_ludoviciana,-3.14655516328857,217,1.58710150012674,599.818298339844,6.39662677325177
-119.6308899,47.6640047,"2019","6070",0,Washing,Piranga_ludoviciana,-0.474815186242958,100,-0.684188869116448,10.3511037826538,2.33709315969217
-123.4697269,46.5431147,"2019","6070",24,Washing,Piranga_ludoviciana,-2.02495335639577,235,1.93653078770262,17.7028751373291,2.87372706352554
-122.4157869,46.8066477,"2019","6070",17,Washing,Piranga_ludoviciana,-1.07880966137193,230,1.83946709670932,33.9082565307617,3.52365854021128
-121.8129269,46.0844837,"2019","6070",11,Washing,Piranga_ludoviciana,0.150142658429719,218,1.6065142383254,0.521807968616486,-0.650455634996181
-120.4879609,46.6647347,"2019","6070",0,Washing,Piranga_ludoviciana,-0.898942093539542,122,-0.257108628745934,29.4212989807129,3.38171886717998
-121.847,48.534,"2019","6070",10,Washing,Piranga_ludoviciana,-2.56394985712845,237,1.97535626409994,2.96120357513428,1.08559579891226
-121.750437,47.164403,"2019","6070",23,Washing,Piranga_ludoviciana,-0.338273858567841,219,1.62592697652406,17.7737922668457,2.87772502777447
-122.335425,48.1631507,"2019","6070",1,Washing,Piranga_ludoviciana,-2.29263476214088,219,1.62592697652406,126.167961120605,4.83761404402946
-120.3554229,47.7506767,"2019","6070",7,Washing,Piranga_ludoviciana,-0.560366069326127,141,0.111733397028601,17.3770542144775,2.85515061263382
-119.3681329,46.9125327,"2019","6070",0,Washing,Piranga_ludoviciana,-1.02722229258144,194,1.14060852155757,45.6764831542969,3.82158357364266
-117.1882249,48.8474137,"2019","6070",26,Washing,Piranga_ludoviciana,0.165514438477573,221,1.66475245292138,5.84651660919189,1.76584603247197
-118.6507939,46.8232937,"2019","6070",0,Washing,Piranga_ludoviciana,-0.789658080940789,105,-0.58712517812315,8.4675989151001,2.13624698737762
-119.04624,46.7665517,"2019","6070",0,Washing,Piranga_ludoviciana,-1.03845836584836,179,0.849417448577672,45.6764831542969,3.82158357364266
-122.86911,46.726114,"2019","6070",42,Washing,Piranga_ludoviciana,-2.26336437984076,229,1.82005435851066,33.9082565307617,3.52365854021128
-120.5676569,46.9123947,"2019","6070",0,Washing,Piranga_ludoviciana,-0.293029678778376,107,-0.54829970172583,29.4212989807129,3.38171886717998
-121.2051539,48.7003347,"2019","6070",14,Washing,Piranga_ludoviciana,-0.142716302201595,173,0.732941019385713,2.96120357513428,1.08559579891226
-117.5205149,47.4050627,"2019","6070",0,Washing,Piranga_ludoviciana,-0.352398387171472,162,0.519400899200456,64.5327072143555,4.16717218387041
-122.4583439,47.3451457,"2019","6070",9,Washing,Piranga_ludoviciana,-3.17008566069877,113,-0.431823272533872,599.818298339844,6.39662677325177
-117.5551299,48.4552107,"2019","6070",27,Washing,Piranga_ludoviciana,0.340037302785709,199,1.23767221255087,5.84651660919189,1.76584603247197
-121.5015249,46.0495247,"2019","6070",40,Washing,Piranga_ludoviciana,-0.202116184122134,205,1.35414864174283,0.521807968616486,-0.650455634996181
-119.4460264,46.3715872,"2019","6070",0,Washing,Piranga_ludoviciana,-1.8773173575897,75,-1.16950732408294,45.6764831542969,3.82158357364266
-119.4109939,46.3915681,"2019","6070",0,Washing,Piranga_ludoviciana,-1.90380897303668,74,-1.1889200622816,45.6764831542969,3.82158357364266
-124.2718359,48.2533397,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-2.63108915996608,239,2.01418174049726,1.98127567768097,0.683740918903176
-123.3860549,48.1127527,"2019","6120",20,Washing,Petrochelidon_pyrrhonota,-5.11599580975408,235,1.93653078770262,130.932693481445,4.87468340094775
-121.2122809,48.7004247,"2019","6120",4,Washing,Petrochelidon_pyrrhonota,-0.142716302201595,173,0.732941019385713,2.96120357513428,1.08559579891226
-120.2118449,48.3550687,"2019","6120",16,Washing,Petrochelidon_pyrrhonota,-0.243346258631729,183,0.927068401372311,0.699979603290558,-0.356704082519602
-117.7774499,48.2905657,"2019","6120",5,Washing,Petrochelidon_pyrrhonota,-0.39452516806983,193,1.12119578335891,5.84651660919189,1.76584603247197
-124.2942279,47.3475467,"2019","6120",3,Washing,Petrochelidon_pyrrhonota,-3.32423634052603,254,2.30537281347715,3.85279512405396,1.34879889113243
-123.0994489,47.1305417,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-2.99573227355399,226,1.76181614391468,8.17831611633301,2.10148627567484
-117.9280779,47.7305767,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.247180129142451,184,0.946481139570971,64.5327072143555,4.16717218387041
-123.1780619,46.2603987,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-1.4961092271271,231,1.85887983490798,17.7028751373291,2.87372706352554
-122.3448409,46.0083647,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-1.51868354916564,225,1.74240340571602,33.9082565307617,3.52365854021128
-121.3902819,46.6387037,"2019","6120",23,Washing,Petrochelidon_pyrrhonota,0.404798219120461,165,0.577639113796435,0.521807968616486,-0.650455634996181
-120.4601369,46.3900437,"2019","6120",130,Washing,Petrochelidon_pyrrhonota,-1.3704210119636,166,0.597051851995095,29.4212989807129,3.38171886717998
-119.9901579,46.0599687,"2019","6120",4,Washing,Petrochelidon_pyrrhonota,-0.646263594661095,87,-0.936554465699025,45.6764831542969,3.82158357364266
-117.0559849,46.3417127,"2019","6120",8,Washing,Petrochelidon_pyrrhonota,-1.1239300966524,119,-0.315346843341913,11.3855514526367,2.43234513511358
-121.3533019,45.8331357,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.379797361359587,220,1.64533971472272,8.57269287109375,2.1485819039171
-120.25,45.9666667,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.170788320980282,141,0.111733397028601,1.39651417732239,0.33397925839051
-122.1426999,48.9733887,"2019","6120",4,Washing,Petrochelidon_pyrrhonota,-1.39836694235416,231,1.85887983490798,126.167961120605,4.83761404402946
-121.9026259,48.8336397,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,0.0109399400383343,190,1.06295756876293,2.96120357513428,1.08559579891226
-120.1732639,48.5091787,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.427710717055484,161,0.499988161001796,0.699979603290558,-0.356704082519602
-118.7024229,48.2295047,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.401971218853909,180,0.868830186776332,2.04175806045532,0.713811231065436
-117.2723999,48.3856347,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.353821874956326,214,1.52886328553076,5.84651660919189,1.76584603247197
-122.1737439,47.9781527,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-6.90775527898214,185,0.96589387776963,599.818298339844,6.39662677325177
-121.0136489,47.2274587,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.141563564321787,201,1.27649768894819,17.7737922668457,2.87772502777447
-120.6802069,47.5534987,"2019","6120",12,Washing,Petrochelidon_pyrrhonota,-0.606969484318893,194,1.14060852155757,17.3770542144775,2.85515061263382
-118.8944699,47.7717347,"2019","6120",38,Washing,Petrochelidon_pyrrhonota,-0.398986142010455,127,-0.160044937752635,1.76017701625824,0.565414381411945
-117.7335889,47.0760577,"2019","6120",59,Washing,Petrochelidon_pyrrhonota,-0.558616287602339,152,0.325273517213859,64.5327072143555,4.16717218387041
-123.4427949,46.9561757,"2019","6120",9,Washing,Petrochelidon_pyrrhonota,-2.48891467118554,225,1.74240340571602,17.7028751373291,2.87372706352554
-121.5554509,46.4024557,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,0.0305292050348228,215,1.54827602372942,0.521807968616486,-0.650455634996181
-120.5699539,46.9554377,"2019","6120",8,Washing,Petrochelidon_pyrrhonota,-0.723606388044654,167,0.616464590193755,29.4212989807129,3.38171886717998
-118.3682399,46.2373387,"2019","6120",26,Washing,Petrochelidon_pyrrhonota,-1.03282454813011,127,-0.160044937752635,8.4675989151001,2.13624698737762
-117.6770249,46.3340817,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.213193220461042,169,0.655290066591074,11.3855514526367,2.43234513511358
-121.4705739,48.1711937,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.583396316600826,231,1.85887983490798,2.96120357513428,1.08559579891226
-120.1583639,48.2516757,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.310609577095486,178,0.830004710379012,0.699979603290558,-0.356704082519602
-119.6633299,48.7556407,"2019","6120",64,Washing,Petrochelidon_pyrrhonota,-0.376877651256252,182,0.907655663173651,4.53876352310181,1.5126546232191
-123.4988999,47.9693587,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,0.195566783543975,201,1.27649768894819,8.17831611633301,2.10148627567484
-120.6971899,47.2433867,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.138113302129634,198,1.21825947435221,17.3770542144775,2.85515061263382
-121.9808499,46.2535997,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.0232686269393543,215,1.54827602372942,0.521807968616486,-0.650455634996181
-121.9182969,46.7412427,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.243346258631729,215,1.54827602372942,0.521807968616486,-0.650455634996181
-119.3451239,46.9700517,"2019","6120",166,Washing,Petrochelidon_pyrrhonota,-1.06421086195078,159,0.461162684604477,45.6764831542969,3.82158357364266
-117.5889669,46.4670167,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.378336440719912,146,0.2087970880219,11.3855514526367,2.43234513511358
-121.1791839,48.2356347,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.131248286609954,212,1.49003780913344,2.96120357513428,1.08559579891226
-120.3033679,48.5322757,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.3051673867928,191,1.08237030696159,0.699979603290558,-0.356704082519602
-118.1161269,48.6756907,"2019","6120",27,Washing,Petrochelidon_pyrrhonota,-0.830113035633103,192,1.10178304516025,2.04175806045532,0.713811231065436
-117.8829919,48.8504757,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.569161200778954,201,1.27649768894819,5.84651660919189,1.76584603247197
-122.3002169,47.9220717,"2019","6120",14,Washing,Petrochelidon_pyrrhonota,-3.14655516328857,217,1.58710150012674,599.818298339844,6.39662677325177
-119.6308899,47.6640047,"2019","6120",36,Washing,Petrochelidon_pyrrhonota,-0.474815186242958,100,-0.684188869116448,10.3511037826538,2.33709315969217
-123.4697269,46.5431147,"2019","6120",4,Washing,Petrochelidon_pyrrhonota,-2.02495335639577,235,1.93653078770262,17.7028751373291,2.87372706352554
-122.4157869,46.8066477,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-1.07880966137193,230,1.83946709670932,33.9082565307617,3.52365854021128
-121.8129269,46.0844837,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,0.150142658429719,218,1.6065142383254,0.521807968616486,-0.650455634996181
-120.4879609,46.6647347,"2019","6120",358,Washing,Petrochelidon_pyrrhonota,-0.898942093539542,122,-0.257108628745934,29.4212989807129,3.38171886717998
-121.847,48.534,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-2.56394985712845,237,1.97535626409994,2.96120357513428,1.08559579891226
-121.750437,47.164403,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.338273858567841,219,1.62592697652406,17.7737922668457,2.87772502777447
-122.335425,48.1631507,"2019","6120",22,Washing,Petrochelidon_pyrrhonota,-2.29263476214088,219,1.62592697652406,126.167961120605,4.83761404402946
-120.3554229,47.7506767,"2019","6120",1,Washing,Petrochelidon_pyrrhonota,-0.560366069326127,141,0.111733397028601,17.3770542144775,2.85515061263382
-119.3681329,46.9125327,"2019","6120",184,Washing,Petrochelidon_pyrrhonota,-1.02722229258144,194,1.14060852155757,45.6764831542969,3.82158357364266
-117.1882249,48.8474137,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,0.165514438477573,221,1.66475245292138,5.84651660919189,1.76584603247197
-118.6507939,46.8232937,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.789658080940789,105,-0.58712517812315,8.4675989151001,2.13624698737762
-119.04624,46.7665517,"2019","6120",264,Washing,Petrochelidon_pyrrhonota,-1.03845836584836,179,0.849417448577672,45.6764831542969,3.82158357364266
-122.86911,46.726114,"2019","6120",13,Washing,Petrochelidon_pyrrhonota,-2.26336437984076,229,1.82005435851066,33.9082565307617,3.52365854021128
-120.5676569,46.9123947,"2019","6120",50,Washing,Petrochelidon_pyrrhonota,-0.293029678778376,107,-0.54829970172583,29.4212989807129,3.38171886717998
-121.2051539,48.7003347,"2019","6120",3,Washing,Petrochelidon_pyrrhonota,-0.142716302201595,173,0.732941019385713,2.96120357513428,1.08559579891226
-117.5205149,47.4050627,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.352398387171472,162,0.519400899200456,64.5327072143555,4.16717218387041
-122.4583439,47.3451457,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-3.17008566069877,113,-0.431823272533872,599.818298339844,6.39662677325177
-117.5551299,48.4552107,"2019","6120",11,Washing,Petrochelidon_pyrrhonota,0.340037302785709,199,1.23767221255087,5.84651660919189,1.76584603247197
-121.5015249,46.0495247,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-0.202116184122134,205,1.35414864174283,0.521807968616486,-0.650455634996181
-119.4460264,46.3715872,"2019","6120",0,Washing,Petrochelidon_pyrrhonota,-1.8773173575897,75,-1.16950732408294,45.6764831542969,3.82158357364266
-119.4109939,46.3915681,"2019","6120",353,Washing,Petrochelidon_pyrrhonota,-1.90380897303668,74,-1.1889200622816,45.6764831542969,3.82158357364266
-124.2718359,48.2533397,"2019","6130",1,Washing,Hirundo_rustica,-2.63108915996608,239,2.01418174049726,1.98127567768097,0.683740918903176
-123.3860549,48.1127527,"2019","6130",23,Washing,Hirundo_rustica,-5.11599580975408,235,1.93653078770262,130.932693481445,4.87468340094775
-121.2122809,48.7004247,"2019","6130",3,Washing,Hirundo_rustica,-0.142716302201595,173,0.732941019385713,2.96120357513428,1.08559579891226
-120.2118449,48.3550687,"2019","6130",0,Washing,Hirundo_rustica,-0.243346258631729,183,0.927068401372311,0.699979603290558,-0.356704082519602
-117.7774499,48.2905657,"2019","6130",5,Washing,Hirundo_rustica,-0.39452516806983,193,1.12119578335891,5.84651660919189,1.76584603247197
-124.2942279,47.3475467,"2019","6130",18,Washing,Hirundo_rustica,-3.32423634052603,254,2.30537281347715,3.85279512405396,1.34879889113243
-123.0994489,47.1305417,"2019","6130",3,Washing,Hirundo_rustica,-2.99573227355399,226,1.76181614391468,8.17831611633301,2.10148627567484
-117.9280779,47.7305767,"2019","6130",4,Washing,Hirundo_rustica,-0.247180129142451,184,0.946481139570971,64.5327072143555,4.16717218387041
-123.1780619,46.2603987,"2019","6130",34,Washing,Hirundo_rustica,-1.4961092271271,231,1.85887983490798,17.7028751373291,2.87372706352554
-122.3448409,46.0083647,"2019","6130",6,Washing,Hirundo_rustica,-1.51868354916564,225,1.74240340571602,33.9082565307617,3.52365854021128
-121.3902819,46.6387037,"2019","6130",9,Washing,Hirundo_rustica,0.404798219120461,165,0.577639113796435,0.521807968616486,-0.650455634996181
-120.4601369,46.3900437,"2019","6130",23,Washing,Hirundo_rustica,-1.3704210119636,166,0.597051851995095,29.4212989807129,3.38171886717998
-119.9901579,46.0599687,"2019","6130",23,Washing,Hirundo_rustica,-0.646263594661095,87,-0.936554465699025,45.6764831542969,3.82158357364266
-117.0559849,46.3417127,"2019","6130",6,Washing,Hirundo_rustica,-1.1239300966524,119,-0.315346843341913,11.3855514526367,2.43234513511358
-121.3533019,45.8331357,"2019","6130",2,Washing,Hirundo_rustica,-0.379797361359587,220,1.64533971472272,8.57269287109375,2.1485819039171
-120.25,45.9666667,"2019","6130",1,Washing,Hirundo_rustica,-0.170788320980282,141,0.111733397028601,1.39651417732239,0.33397925839051
-122.1426999,48.9733887,"2019","6130",13,Washing,Hirundo_rustica,-1.39836694235416,231,1.85887983490798,126.167961120605,4.83761404402946
-121.9026259,48.8336397,"2019","6130",1,Washing,Hirundo_rustica,0.0109399400383343,190,1.06295756876293,2.96120357513428,1.08559579891226
-120.1732639,48.5091787,"2019","6130",0,Washing,Hirundo_rustica,-0.427710717055484,161,0.499988161001796,0.699979603290558,-0.356704082519602
-118.7024229,48.2295047,"2019","6130",0,Washing,Hirundo_rustica,-0.401971218853909,180,0.868830186776332,2.04175806045532,0.713811231065436
-117.2723999,48.3856347,"2019","6130",0,Washing,Hirundo_rustica,-0.353821874956326,214,1.52886328553076,5.84651660919189,1.76584603247197
-122.1737439,47.9781527,"2019","6130",14,Washing,Hirundo_rustica,-6.90775527898214,185,0.96589387776963,599.818298339844,6.39662677325177
-121.0136489,47.2274587,"2019","6130",4,Washing,Hirundo_rustica,-0.141563564321787,201,1.27649768894819,17.7737922668457,2.87772502777447
-120.6802069,47.5534987,"2019","6130",11,Washing,Hirundo_rustica,-0.606969484318893,194,1.14060852155757,17.3770542144775,2.85515061263382
-118.8944699,47.7717347,"2019","6130",2,Washing,Hirundo_rustica,-0.398986142010455,127,-0.160044937752635,1.76017701625824,0.565414381411945
-117.7335889,47.0760577,"2019","6130",17,Washing,Hirundo_rustica,-0.558616287602339,152,0.325273517213859,64.5327072143555,4.16717218387041
-123.4427949,46.9561757,"2019","6130",14,Washing,Hirundo_rustica,-2.48891467118554,225,1.74240340571602,17.7028751373291,2.87372706352554
-121.5554509,46.4024557,"2019","6130",3,Washing,Hirundo_rustica,0.0305292050348228,215,1.54827602372942,0.521807968616486,-0.650455634996181
-120.5699539,46.9554377,"2019","6130",26,Washing,Hirundo_rustica,-0.723606388044654,167,0.616464590193755,29.4212989807129,3.38171886717998
-118.3682399,46.2373387,"2019","6130",1,Washing,Hirundo_rustica,-1.03282454813011,127,-0.160044937752635,8.4675989151001,2.13624698737762
-117.6770249,46.3340817,"2019","6130",0,Washing,Hirundo_rustica,-0.213193220461042,169,0.655290066591074,11.3855514526367,2.43234513511358
-121.4705739,48.1711937,"2019","6130",0,Washing,Hirundo_rustica,-0.583396316600826,231,1.85887983490798,2.96120357513428,1.08559579891226
-120.1583639,48.2516757,"2019","6130",0,Washing,Hirundo_rustica,-0.310609577095486,178,0.830004710379012,0.699979603290558,-0.356704082519602
-119.6633299,48.7556407,"2019","6130",18,Washing,Hirundo_rustica,-0.376877651256252,182,0.907655663173651,4.53876352310181,1.5126546232191
-123.4988999,47.9693587,"2019","6130",2,Washing,Hirundo_rustica,0.195566783543975,201,1.27649768894819,8.17831611633301,2.10148627567484
-120.6971899,47.2433867,"2019","6130",0,Washing,Hirundo_rustica,-0.138113302129634,198,1.21825947435221,17.3770542144775,2.85515061263382
-121.9808499,46.2535997,"2019","6130",0,Washing,Hirundo_rustica,-0.0232686269393543,215,1.54827602372942,0.521807968616486,-0.650455634996181
-121.9182969,46.7412427,"2019","6130",0,Washing,Hirundo_rustica,-0.243346258631729,215,1.54827602372942,0.521807968616486,-0.650455634996181
-119.3451239,46.9700517,"2019","6130",64,Washing,Hirundo_rustica,-1.06421086195078,159,0.461162684604477,45.6764831542969,3.82158357364266
-117.5889669,46.4670167,"2019","6130",3,Washing,Hirundo_rustica,-0.378336440719912,146,0.2087970880219,11.3855514526367,2.43234513511358
-121.1791839,48.2356347,"2019","6130",0,Washing,Hirundo_rustica,-0.131248286609954,212,1.49003780913344,2.96120357513428,1.08559579891226
-120.3033679,48.5322757,"2019","6130",0,Washing,Hirundo_rustica,-0.3051673867928,191,1.08237030696159,0.699979603290558,-0.356704082519602
-118.1161269,48.6756907,"2019","6130",0,Washing,Hirundo_rustica,-0.830113035633103,192,1.10178304516025,2.04175806045532,0.713811231065436
-117.8829919,48.8504757,"2019","6130",1,Washing,Hirundo_rustica,-0.569161200778954,201,1.27649768894819,5.84651660919189,1.76584603247197
-122.3002169,47.9220717,"2019","6130",49,Washing,Hirundo_rustica,-3.14655516328857,217,1.58710150012674,599.818298339844,6.39662677325177
-119.6308899,47.6640047,"2019","6130",4,Washing,Hirundo_rustica,-0.474815186242958,100,-0.684188869116448,10.3511037826538,2.33709315969217
-123.4697269,46.5431147,"2019","6130",14,Washing,Hirundo_rustica,-2.02495335639577,235,1.93653078770262,17.7028751373291,2.87372706352554
-122.4157869,46.8066477,"2019","6130",12,Washing,Hirundo_rustica,-1.07880966137193,230,1.83946709670932,33.9082565307617,3.52365854021128
-121.8129269,46.0844837,"2019","6130",0,Washing,Hirundo_rustica,0.150142658429719,218,1.6065142383254,0.521807968616486,-0.650455634996181
-120.4879609,46.6647347,"2019","6130",4,Washing,Hirundo_rustica,-0.898942093539542,122,-0.257108628745934,29.4212989807129,3.38171886717998
-121.847,48.534,"2019","6130",1,Washing,Hirundo_rustica,-2.56394985712845,237,1.97535626409994,2.96120357513428,1.08559579891226
-121.750437,47.164403,"2019","6130",2,Washing,Hirundo_rustica,-0.338273858567841,219,1.62592697652406,17.7737922668457,2.87772502777447
-122.335425,48.1631507,"2019","6130",20,Washing,Hirundo_rustica,-2.29263476214088,219,1.62592697652406,126.167961120605,4.83761404402946
-120.3554229,47.7506767,"2019","6130",1,Washing,Hirundo_rustica,-0.560366069326127,141,0.111733397028601,17.3770542144775,2.85515061263382
-119.3681329,46.9125327,"2019","6130",17,Washing,Hirundo_rustica,-1.02722229258144,194,1.14060852155757,45.6764831542969,3.82158357364266
-117.1882249,48.8474137,"2019","6130",0,Washing,Hirundo_rustica,0.165514438477573,221,1.66475245292138,5.84651660919189,1.76584603247197
-118.6507939,46.8232937,"2019","6130",2,Washing,Hirundo_rustica,-0.789658080940789,105,-0.58712517812315,8.4675989151001,2.13624698737762
-119.04624,46.7665517,"2019","6130",9,Washing,Hirundo_rustica,-1.03845836584836,179,0.849417448577672,45.6764831542969,3.82158357364266
-122.86911,46.726114,"2019","6130",5,Washing,Hirundo_rustica,-2.26336437984076,229,1.82005435851066,33.9082565307617,3.52365854021128
-120.5676569,46.9123947,"2019","6130",2,Washing,Hirundo_rustica,-0.293029678778376,107,-0.54829970172583,29.4212989807129,3.38171886717998
-121.2051539,48.7003347,"2019","6130",0,Washing,Hirundo_rustica,-0.142716302201595,173,0.732941019385713,2.96120357513428,1.08559579891226
-117.5205149,47.4050627,"2019","6130",0,Washing,Hirundo_rustica,-0.352398387171472,162,0.519400899200456,64.5327072143555,4.16717218387041
-122.4583439,47.3451457,"2019","6130",8,Washing,Hirundo_rustica,-3.17008566069877,113,-0.431823272533872,599.818298339844,6.39662677325177
-117.5551299,48.4552107,"2019","6130",0,Washing,Hirundo_rustica,0.340037302785709,199,1.23767221255087,5.84651660919189,1.76584603247197
-121.5015249,46.0495247,"2019","6130",0,Washing,Hirundo_rustica,-0.202116184122134,205,1.35414864174283,0.521807968616486,-0.650455634996181
-119.4460264,46.3715872,"2019","6130",0,Washing,Hirundo_rustica,-1.8773173575897,75,-1.16950732408294,45.6764831542969,3.82158357364266
-119.4109939,46.3915681,"2019","6130",0,Washing,Hirundo_rustica,-1.90380897303668,74,-1.1889200622816,45.6764831542969,3.82158357364266
-124.2718359,48.2533397,"2019","6270",46,Washing,Vireo_gilvus,-2.63108915996608,239,2.01418174049726,1.98127567768097,0.683740918903176
-123.3860549,48.1127527,"2019","6270",2,Washing,Vireo_gilvus,-5.11599580975408,235,1.93653078770262,130.932693481445,4.87468340094775
